Date,lecture,id,country,country_lecture,IFrage1,IFrage2,IFrage3,IFrage4,lotterie1,lotterie2,lotterie3,lotterie4,lotterie5,lotterie6,lotterie7,lotterie8,lotterie9,lotterie10,II1,II2,II3,II4,II5,II6,II7,II8,II9,II10,II11,II12a,II12b,II13,II14,II15,II16,II17,II18,II19,age,gender,studienfach,category.major,nationalitt,category.nat,kultur,andere_kultur,category.culture,cl.culture,Africa,Anglo,Germanic,L.America,L.Europe,E.Europe,Asia,M.East,theta9,theta10,theta,logtheta,riskless_i,risk_d,implicit_i_1year,implicit_i_10year,beta,delta,native.dummy,Econ.dummy,East.West,North.South,GDPcapita,logGDPcapita,inflation.07,real.growthrate.07,Loggrowthrate,Lehman_dummy,GINI_Index,RRP_gains,RRP_loss,strictly_admissible,strictly_nonadmissible,strictly_admissible_dummy,weakly_admissible,weakly_nonadmissible,weakly_admissible_dummy
NA,Beijing UniversityDec08,CN91001,China,China         _Beijing Univers,1,20000,1000000,1,20,10,40,100,10,40,0,0,208,2000,2,2,3,3,2,3,2,4,4,4,3,3,3,3,2,3,3,3,4,3,17,0,economics,Eco,Sichuan-yibin,China,China,,China,Asia,0,0,0,0,0,0,1,0,8.32,20,14.16,1.15106325335375,0.544452104946379,128.495760573905,199,1.51188643150958,0.007722261,0.647478803,1,1,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,1,41.5,0.664295889295889,-1,NA,1,0,1,NA,1
NA,Beijing UniversityDec08,CN91002,China,China         _Beijing Univers,1,400,4000,1,10,100,100,10000,100,400,80,100,49.92,200,3,4,4,3,2,4,4,3,3,4,4,3,3,4,3,4,3,2,5,5,19,1,life science,Science,Innerrmongoli,China,China,,China,Asia,0,0,0,0,0,0,1,0,1.9968000000000001,2,1.9984000000000002,0.30068242103006,0.291549665014884,2.09705473072451,3,0.446125549591925,0.322887416,0.774263683,1,0,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,1,41.5,-1.7035002035002,0.666666666666667,NA,1,0,1,NA,1
NA,Beijing UniversityDec08,CN91003,China,China         _Beijing Univers,0,2000,20000,1,8,0,20,100,0,40,40,60,41.6,200,1,3,3,2,2,3,1,2,4,2,2,3,2,2,1,4,4,3,2,4,18,0,spanish,Art,Beijing,China,China,,China,Asia,0,0,0,0,0,0,1,0,1.6640000000000001,2,1.832,0.262925469331832,0.291549665014884,14.4852736536225,19,0.698646464634247,0.064577483,0.774263683,1,0,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,1,41.5,0.917755392755393,-0.0833333333333333,NA,1,0,NA,1,0
NA,Beijing UniversityDec08,CN91004,China,China         _Beijing Univers,1,100,100,1,91,60,90,6000,10,240,0,0,24.96,24,1,2,3,1,1,3,4,5,1,3,4,2,4,1,2,2,3,4,2,4,18,1,medicine English,Art,Innermongolia,China,,Hongshan Culture,China,Asia,0,0,0,0,0,0,1,0,0.9984000000000001,0.24,0.6192,-0.208169052325164,0,0,0,0,1,1,1,0,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,1,41.5,0,-1,NA,1,0,1,NA,1
NA,Beijing UniversityDec08,CN91005,China,China         _Beijing Univers,0,5000,100000,1,8,2,2,2,0,4,4,2,2.08,4,1,3,1,NA,3,3,2,1,3,2,2,1,NA,2,1,2,3,2,1,NA,19,1,business adminstr,Eco,Tianjing,China,China,,China,Asia,0,0,0,0,0,0,1,0,0.0832,0.04,0.0616,-1.21041928783557,0.394950793962421,34.8435582218443,49,0.99526231496888,0.027899016,0.716871164,1,1,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,1,41.5,0.973255392755393,-0.941666666666667,NA,1,0,NA,1,0
NA,Beijing UniversityDec08,CN91006,China,China         _Beijing Univers,1,200,1000,0,40,40,80,2000,10,100,0,0,24.96,100,2,1,2,1,2,2,1,1,2,3,4,3,4,2,3,3,3,2,2,2,19,1,economics,Eco,Shanxi,China,China,,China,Asia,0,0,0,0,0,0,1,0,0.9984000000000001,1,0.9992000000000001,-3.4757463392086e-4,0.195813174500402,0.672502061900747,1,0.258925411794167,0.597906587,0.836251031,1,1,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,1,41.5,0.375814000814001,-1,NA,1,0,1,NA,1
NA,Beijing UniversityDec08,CN91007,China,China         _Beijing Univers,0,2000,20000,0,20,10,10,100,0,20,30,40,41.6,200,1,1,2,2,2,2,1,1,3,3,3,3,1,1,1,1,2,2,2,4,19,0,,"NA",Tianjing,China,China,,China,Asia,0,0,0,0,0,0,1,0,1.6640000000000001,2,1.832,0.262925469331832,0.291549665014884,14.4852736536225,19,0.698646464634247,0.064577483,0.774263683,1,0,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,1,41.5,0.900407000407001,-0.354166666666667,NA,1,0,1,NA,1
NA,Beijing UniversityDec08,CN91008,China,China         _Beijing Univers,1,400,2000,1,1040,20,30,100,6,30,20,20,104,400,2,3,2,5,2,4,1,2,3,3,4,3,4,3,2,2,4,3,4,4,19,0,economics,Eco,Shandong,China,China,,China,Asia,0,0,0,0,0,0,1,0,4.16,4,4.08,0.61066016308988,0.195813174500402,2.34500412380149,3,0.349282847673563,0.298953294,0.836251031,1,1,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,1,41.5,-1.13948412698413,-0.625,NA,1,0,NA,1,0
NA,Beijing UniversityDec08,CN91009,China,China         _Beijing Univers,1,1000,10000,1,10,10,10,20,4,10,10,10,10.4,10,2,1,2,2,1,2,2,2,1,4,3,3,4,3,3,3,3,3,3,3,19,0,biology,Science,Jiangsu,China,China,,China,Asia,0,0,0,0,0,0,1,0,0.41600000000000004,0.1,0.258,-0.58838029403677,0.291549665014884,6.74263682681127,9,0.584893192461113,0.129154967,0.774263683,1,0,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,1,41.5,0.861222018722019,-0.8125,NA,1,0,1,NA,1
NA,Beijing UniversityDec08,CN91010,China,China         _Beijing Univers,1,200,2000,0,60,20,60,4000,10,160,0,0,41.6,160,1,2,2,3,2,3,2,4,3,4,4,2,3,2,2,2,4,4,3,NA,19,0,psychology,Art,Liaoning,China,China,,China,Asia,0,0,0,0,0,0,1,0,1.6640000000000001,1.6,1.6320000000000001,0.212720154417842,0.291549665014884,0.548527365362254,1,0.349282847673563,0.645774833,0.774263683,1,0,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,1,41.5,0.334554334554335,-1,NA,1,0,1,NA,1
NA,Beijing UniversityDec08,CN91011,China,China         _Beijing Univers,0,100,100,0,10,6,9,600,10,240,48,60,24.96,100,1,1,2,2,2,2,2,1,2,4,3,3,3,3,2,3,4,4,4,5,20,1,law,Art,Guangdong,China,China,,China,Asia,0,0,0,0,0,0,1,0,0.9984000000000001,1,0.9992000000000001,-3.4757463392086e-4,0,0,0,0,1,1,1,0,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,1,41.5,0.598351648351648,0,NA,1,0,1,NA,1
NA,Beijing UniversityDec08,CN91012,China,China         _Beijing Univers,0,2000,20000,0,91,60,90,2000,4,100,20,30,24.96,200,5,1,1,1,1,4,1,1,5,1,1,1,4,2,4,1,1,1,1,4,19,0,mathematics,Science,Tianjing,China,China,,China,Asia,0,0,0,0,0,0,1,0,0.9984000000000001,2,1.4992,0.175859573543703,0.291549665014884,14.4852736536225,19,0.698646464634247,0.064577483,0.774263683,1,0,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,1,41.5,0.308333333333333,-0.541666666666667,1,NA,1,1,NA,1
NA,Beijing UniversityDec08,CN91013,China,China         _Beijing Univers,1,400,10000,0,80,20,60,400,10,40,40,50,24.96,100,3,3,3,3,2,2,2,1,4,4,4,3,4,2,4,5,4,4,4,4,18,0,law,Art,Hunan,China,China,,China,Asia,0,0,0,0,0,0,1,0,0.9984000000000001,1,0.9992000000000001,-3.4757463392086e-4,0.429969148308729,1.79726314706225,3,0.584893192461113,0.357492287,0.699315787,1,0,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,1,41.5,0.481257631257631,-0.166666666666667,1,NA,1,1,NA,1
NA,Beijing UniversityDec08,CN91014,China,China         _Beijing Univers,1,400,2000,0,40,20,40,200,10,100,40,50,24.96,200,2,4,3,4,3,3,2,2,2,3,3,3,4,2,2,3,4,2,4,4,19,1,economics,Eco,Hebei,China,China,,China,Asia,0,0,0,0,0,0,1,0,0.9984000000000001,2,1.4992,0.175859573543703,0.195813174500402,2.34500412380149,3,0.349282847673563,0.298953294,0.836251031,1,1,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,1,41.5,0.55544363044363,-0.166666666666667,1,NA,1,1,NA,1
NA,Beijing UniversityDec08,CN91015,China,China         _Beijing Univers,1,200,4000,0,2,1,1,20,2,4,2,4,416,2000,2,3,3,2,2,4,2,2,3,4,4,2,4,2,2,3,4,3,3,NA,20,0,economics,Eco,Shandong,China,China,,China,Asia,0,0,0,0,0,0,1,0,16.64,20,18.32,1.26292546933183,0.394950793962421,0.433742328873773,1,0.446125549591925,0.697475397,0.716871164,1,1,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,1,41.5,0.9550407000407,-0.945833333333333,NA,1,0,NA,1,0
NA,Beijing UniversityDec08,CN91016,China,China         _Beijing Univers,1,200,1600,0,10,10,10,400,10,200,40,40,24.96,100,2,2,2,2,2,2,1,3,3,2,4,4,1,2,2,3,4,2,3,3,18,0,economics,Eco,Ningxia,China,China,,China,Asia,0,0,0,0,0,0,1,0,0.9984000000000001,1,0.9992000000000001,-3.4757463392086e-4,0.259921049894873,0.5874010519682,1,0.319507910772894,0.629960525,0.793700526,1,1,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,1,41.5,0.618722018722019,-0.25,NA,1,0,1,NA,1
NA,Beijing UniversityDec08,CN91017,China,China         _Beijing Univers,1,2000,200000,0,2,2,2,20,0,2,20,40,104,200,2,2,2,2,2,3,2,3,3,3,4,4,4,2,2,3,3,4,4,4,18,0,economics,Eco,Shanghai,China,China,,China,Asia,0,0,0,0,0,0,1,0,4.16,2,3.08,0.488550716500444,0.668100537200059,10.9896850063788,19,1.13846919998238,0.083405027,0.59948425,1,1,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,1,41.5,0.985133292633293,-0.458333333333333,NA,1,0,NA,1,0
NA,Beijing UniversityDec08,CN91018,China,China         _Beijing Univers,1,1000,10000,0,40,20,40,200,4,40,40,60,41.6,120,2,2,2,3,3,4,4,4,3,3,4,4,3,3,2,4,4,4,3,4,18,0,mathematics,Science,Guangdong,China,China,,China,Asia,0,0,0,0,0,0,1,0,1.6640000000000001,1.2,1.432,0.155943017971837,0.291549665014884,6.74263682681127,9,0.584893192461113,0.129154967,0.774263683,1,0,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,1,41.5,0.697110297110297,-0.0833333333333333,1,NA,1,1,NA,1
NA,Beijing UniversityDec08,CN91019,China,China         _Beijing Univers,1,1000,100000,0,40,20,30,100,10,60,20,30,104,400,2,1,2,2,1,1,2,2,4,3,4,1,4,2,3,4,3,5,3,1,19,1,biology,Science,Henan,China,,Not clear,"NA",other,0,0,0,0,0,0,0,0,4.16,4,4.08,0.61066016308988,0.668100537200059,4.99484250318941,9,0.99526231496888,0.166810054,0.59948425,1,0,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,1,41.5,0.604517704517704,-0.541666666666667,1,NA,1,1,NA,1
NA,Beijing UniversityDec08,CN91020,China,China         _Beijing Univers,1,1000,10000,0,88,50,84,300,6,180,40,60,27.04,120,2,4,4,3,3,4,2,5,1,4,3,3,4,3,2,2,2,3,4,4,19,0,mathematics,Science,,"NA",China,,China,Asia,0,0,0,0,0,0,1,0,1.0816,1.2,1.1408,0.0572095125077904,0.291549665014884,6.74263682681127,9,0.584893192461113,0.129154967,0.774263683,0,0,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,1,41.5,0.311050061050061,-0.0833333333333333,1,NA,1,1,NA,1
NA,Beijing UniversityDec08,CN91021,China,China         _Beijing Univers,1,140,200,0,10,10,20,20,4,10,20,30,208,400,2,1,1,2,1,2,2,3,3,4,3,2,4,3,3,3,3,3,3,4,21,1,mathematics,Science,Shanxi,China,China,,China,Asia,0,0,0,0,0,0,1,0,8.32,4,6.16,0.789580712164426,0.0404263169742658,0.345602256651326,0.4,0.0717734625362931,0.743161655,0.961144469,1,0,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,1,41.5,0.8427035002035,-0.541666666666667,NA,1,0,1,NA,1
NA,Beijing UniversityDec08,CN91022,China,China         _Beijing Univers,1,112,220,0,10,0,40,200,0,40,48,60,27.04,102,3,3,2,4,2,2,2,2,3,5,3,2,4,3,2,2,4,4,4,4,19,0,economics,Eco,Liaoning,China,China,,China,Asia,0,0,0,0,0,0,1,0,1.0816,1.02,1.0508,0.0215200641140327,0.0778995617508911,0.0390578489342022,0.12,0.0820373898183429,0.962410323,0.927730222,1,1,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,1,41.5,0.874277574277574,0,NA,1,0,1,NA,1
NA,Beijing UniversityDec08,CN91023,China,China         _Beijing Univers,1,1000,20000,0,40,20,20,2000,0,10,20,50,49.92,200,3,3,2,2,2,2,2,2,2,4,3,2,4,2,2,2,4,4,3,4,19,0,economics,Eco,Liaoning,China,China,,China,Asia,0,0,0,0,0,0,1,0,1.9968000000000001,2,1.9984000000000002,0.30068242103006,0.394950793962421,6.16871164436886,9,0.698646464634247,0.139495079,0.716871164,1,1,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,1,41.5,0.771647334147334,-0.375,NA,1,0,1,NA,1
NA,Beijing UniversityDec08,CN91024,China,China         _Beijing Univers,1,110,1000,0,20,10,20,200,2,40,60,60,41.6,200,1,3,2,2,4,3,1,5,2,5,4,2,4,4,4,3,2,4,5,3,18,1,mathematics,Science,Xingjiang,China,China,,China,Asia,0,0,0,0,0,0,1,0,1.6640000000000001,2,1.832,0.262925469331832,0.277944295976029,-0.13924260747228,0.1,0.258925411794167,1.161767542,0.78250672,1,0,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,1,41.5,0.831888481888482,0.125,1,NA,1,1,NA,1
NA,Beijing UniversityDec08,CN91025,China,China         _Beijing Univers,1,200,200,0,80,80,90,5000,20,200,40,40,41.6,200,2,2,2,2,2,1,1,3,3,3,3,3,4,2,3,3,3,4,4,4,19,0,economics,Eco,Heilongjian-D,China,China,,China,Asia,0,0,0,0,0,0,1,0,1.6640000000000001,2,1.832,0.262925469331832,0,1,1,0.0717734625362931,0.5,1,1,1,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,1,41.5,-0.146520146520147,-0.25,1,NA,1,1,NA,1
NA,Beijing UniversityDec08,CN91026,China,China         _Beijing Univers,1,4000,20000,0,40,2,60,200,2,10,20,30,24.96,100,1,1,1,2,4,3,1,2,3,4,5,3,3,3,1,4,4,3,1,3,18,0,economics,Eco,Shanghai,China,China,,China,Asia,0,0,0,0,0,0,1,0,0.9984000000000001,1,0.9992000000000001,-3.4757463392086e-4,0.195813174500402,32.4500412380149,39,0.698646464634247,0.029895329000000002,0.836251031,1,1,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,1,41.5,0.764239926739927,-0.541666666666667,1,NA,1,1,NA,1
NA,Beijing UniversityDec08,CN91027,China,China         _Beijing Univers,1,200,20000,1,20,10,16,40,4,20,20,24,41.6,200,2,2,3,3,2,3,3,2,3,4,4,2,3,4,2,2,4,3,2,5,17,0,economics,Eco,Jilin-Changch,China,China,,China,Asia,0,0,0,0,0,0,1,0,1.6640000000000001,2,1.832,0.262925469331832,0.668100537200059,0.198968500637882,1,0.698646464634247,0.834050269,0.59948425,1,1,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,1,41.5,0.824295889295889,-0.591666666666667,1,NA,1,1,NA,1
NA,Beijing UniversityDec08,CN91028,China,China         _Beijing Univers,1,2000,100000,0,20,6,10,400,2,20,20,24,24.96,100,4,2,2,1,4,3,1,4,3,4,4,2,4,4,2,1,4,4,3,2,18,0,economics,Eco,Liaoning,China,China,,China,Asia,0,0,0,0,0,0,1,0,0.9984000000000001,1,0.9992000000000001,-3.4757463392086e-4,0.544452104946379,11.9495760573905,19,0.99526231496888,0.077222605,0.647478803,1,1,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,1,41.5,0.869851444851445,-0.591666666666667,1,NA,1,1,NA,1
NA,Beijing UniversityDec08,CN91029,China,China         _Beijing Univers,0,2000,24000,0,20,20,20,20,20,20,20,20,24.96,100,2,2,2,2,2,3,2,3,3,2,3,4,3,3,3,3,3,3,4,4,20,0,economics,Eco,China,China,China,,China,Asia,0,0,0,0,0,0,1,0,0.9984000000000001,1,0.9992000000000001,-3.4757463392086e-4,0.317980629213002,14.1747298531561,19,0.729900499877866,0.065899031,0.758736493,1,1,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,1,41.5,0.522999592999593,-0.625,1,NA,1,1,NA,1
NA,Beijing UniversityDec08,CN91030,China,China         _Beijing Univers,1,200,100000,1,91,60,90,6000,10,240,48,60,24.96,100,3,2,2,3,2,3,1,1,3,4,3,2,3,2,1,2,4,4,5,4,18,0,economics,Eco,Jiangsu,China,China,,China,Asia,0,0,0,0,0,0,1,0,0.9984000000000001,1,0.9992000000000001,-3.4757463392086e-4,0.994736598775028,0.0026386447354525,1,0.99526231496888,0.997368299,0.501319322,1,1,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,1,41.5,0,0,1,NA,1,1,NA,1
NA,Beijing UniversityDec08,CN91031,China,China         _Beijing Univers,1,2000,40000,0,40,20,40,4000,10,100,40,40,104,200,2,2,2,2,2,4,3,3,3,4,3,3,4,3,4,3,4,4,4,3,19,0,economics,Eco,Jiangsu,China,China,,China,Asia,0,0,0,0,0,0,1,0,4.16,2,3.08,0.488550716500444,0.394950793962421,13.3374232887377,19,0.82056420302608,0.06974754,0.716871164,1,1,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,1,41.5,0.449888074888075,-0.25,1,NA,1,1,NA,1
NA,Beijing UniversityDec08,CN91032,China,China         _Beijing Univers,1,400,2000,0,60,50,56,1000,20,100,20,24,20.8,60,2,3,3,5,2,3,2,1,2,3,3,1,4,2,2,1,4,2,4,4,16,1,economics,Eco,Jiangxi-Gaoan,China,China,,China,Asia,0,0,0,0,0,0,1,0,0.8320000000000001,0.6,0.716,-0.145086977692144,0.195813174500402,2.34500412380149,3,0.349282847673563,0.298953294,0.836251031,1,1,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,1,41.5,0.216961741961742,-0.591666666666667,1,NA,1,1,NA,1
NA,Beijing UniversityDec08,CN91033,China,China         _Beijing Univers,1,200,1000,0,110,60,100,10000,10,240,40,60,27.04,110,3,4,2,1,1,4,2,4,3,4,3,4,4,3,2,2,4,2,4,4,18,0,economics,Eco,Shanghai,China,China,,China,Asia,0,0,0,0,0,0,1,0,1.0816,1.1,1.0908,0.0377451292695923,0.195813174500402,0.672502061900747,1,0.258925411794167,0.597906587,0.836251031,1,1,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,1,41.5,-0.164428164428164,-0.0833333333333333,NA,1,0,NA,1,0
NA,Beijing UniversityDec08,CN91034,China,China         _Beijing Univers,1,400,10000,0,20,10,10,200,10,100,40,40,104,1000,3,4,3,4,1,2,2,1,4,3,3,3,3,2,4,3,2,4,4,4,18,0,undecided,"NA",Liaoning-Pany,China,,Mixture,"NA",other,0,0,0,0,0,0,0,0,4.16,10,7.08,0.850033257689769,0.429969148308729,1.79726314706225,3,0.584893192461113,0.357492287,0.699315787,1,0,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,1,41.5,0.675407000407,-0.25,1,NA,1,1,NA,1
NA,Beijing UniversityDec08,CN91035,China,China         _Beijing Univers,0,1000,4000,0,20,60,90,600,10,240,46,50,49.92,200,2,4,2,2,3,2,1,2,3,3,4,5,3,4,2,4,2,4,3,NA,19,0,BBA,Eco,Beijing,China,China,,China,Asia,0,0,0,0,0,0,1,0,1.9968000000000001,2,1.9984000000000002,0.30068242103006,0.166529039576117,7.57243982853073,9,0.446125549591925,0.116652904,0.857243983,1,1,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,1,41.5,0.28003663003663,-0.104166666666667,1,NA,1,1,NA,1
NA,Beijing UniversityDec08,CN91036,China,China         _Beijing Univers,1,600,2000,1,90,60,90,2000,10,240,40,40,24.96,100,1,3,1,4,2,3,1,2,5,3,3,2,4,4,2,3,4,1,3,4,18,0,BBA,Eco,Beijing,China,China,,China,Asia,0,0,0,0,0,0,1,0,0.9984000000000001,1,0.9992000000000001,-3.4757463392086e-4,0.143135306316537,4.2487224975436,5,0.349282847673563,0.190522551,0.874787083,1,1,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,1,41.5,0.112942612942613,-0.25,1,NA,1,1,NA,1
NA,Beijing UniversityDec08,CN91037,China,China         _Beijing Univers,1,1400,20000,0,20,10,20,30,2,10,10,20,41.6,20,1,1,3,4,3,3,2,1,4,5,3,3,4,4,2,4,4,4,4,3,18,0,economics,Eco,Beijing,China,China,,China,Asia,0,0,0,0,0,0,1,0,1.6640000000000001,0.2,0.932,-0.0305840876460186,0.343762261160782,9.41850958658891,13,0.698646464634247,0.095983019,0.744179256,1,1,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,1,41.5,0.857444037444037,-0.729166666666667,1,NA,1,1,NA,1
NA,Beijing UniversityDec08,CN91038,China,China         _Beijing Univers,0,2000,200000,0,2,2,2,2,2,2,20,20,2.08,20,1,1,2,2,2,4,3,3,3,3,3,4,4,1,3,2,4,1,4,4,18,0,economics,Eco,Zhejiang-Wenz,China,China,,China,Asia,0,0,0,0,0,0,1,0,0.0832,0.2,0.1416,-0.84893674664625,0.668100537200059,10.9896850063788,19,1.13846919998238,0.083405027,0.59948425,1,1,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,1,41.5,0.952299959299959,-0.625,NA,1,0,NA,1,0
NA,Beijing UniversityDec08,CN91039,China,China         _Beijing Univers,1,NA,NA,0,20,50,100,10000,0,200,20,20,24.96,100,3,2,2,3,1,3,3,1,1,5,4,1,3,2,3,2,3,1,3,3,20,1,economics,Eco,,Korea,,Korea,Korea,Asia,0,0,0,0,0,0,1,0,0.9984000000000001,1,0.9992000000000001,-3.4757463392086e-4,NA,NA,NA,NA,NA,NA,0,1,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,1,41.5,0.222629222629223,-0.625,NA,1,0,1,NA,1
NA,Beijing UniversityDec08,CN91040,China,China         _Beijing Univers,1,NA,100,0,91,60,90,6000,10,240,48,60,24.96,100,2,1,2,2,1,2,2,1,3,3,3,2,3,2,2,1,4,3,4,4,18,0,economics,Eco,Beijing,China,China,,China,Asia,0,0,0,0,0,0,1,0,0.9984000000000001,1,0.9992000000000001,-3.4757463392086e-4,NA,NA,NA,0,NA,NA,1,1,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,1,41.5,0,0,1,NA,1,1,NA,1
NA,Beijing UniversityDec08,CN91041,China,China         _Beijing Univers,1,2000,100000,1,10,20,40,100,2,40,40,50,1040,2000,3,3,3,2,3,3,1,4,4,3,3,3,4,3,4,3,5,3,4,3,19,0,,"NA",Sichuan,China,China,,China,Asia,0,0,0,0,0,0,1,0,41.6,20,30.8,1.48855071650044,0.544452104946379,11.9495760573905,19,0.99526231496888,0.077222605,0.647478803,1,0,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,1,41.5,0.788166463166463,-0.166666666666667,NA,1,0,1,NA,1
NA,Beijing UniversityDec08,CN91042,China,China         _Beijing Univers,0,200,2000,1,40,20,20,400,2,4,40,60,41.6,100,2,3,3,5,2,2,3,1,3,5,3,1,4,2,4,4,4,2,4,4,17,0,undecided,"NA",Anhui-Wuhu,China,China,,China,Asia,0,0,0,0,0,0,1,0,1.6640000000000001,1,1.332,0.124504224834282,0.291549665014884,0.548527365362254,1,0.349282847673563,0.645774833,0.774263683,1,0,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,1,41.5,0.786925111925112,-0.0833333333333333,1,NA,1,1,NA,1
NA,Beijing UniversityDec08,CN91043,China,China         _Beijing Univers,0,10000,20000,0,91,60,90,6000,10,240,0,0,52,140,1,2,1,2,1,2,2,3,2,2,2,4,4,2,2,2,3,4,4,3,18,0,economics,Eco,Hubei,China,China,,China,Asia,0,0,0,0,0,0,1,0,2.08,1.4,1.74,0.2405492482826,0.0800597388923061,91.587471228729,99,0.698646464634247,0.010800597,0.925874712,1,1,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,1,41.5,0,-1,NA,1,0,1,NA,1
NA,Beijing UniversityDec08,CN91044,China,China         _Beijing Univers,0,160,20000,0,91,60,90,6000,10,200,0,0,52,140,1,2,2,4,2,2,2,3,1,3,3,3,4,3,2,4,4,3,2,4,20,1,economics,Eco,Guangdong,China,China,,China,Asia,0,0,0,0,0,0,1,0,2.08,1.4,1.74,0.2405492482826,0.709975946676697,-0.0643143237718828,0.6,0.698646464634247,1.068734967,0.584803548,1,1,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,1,41.5,0.0277777777777778,-1,NA,1,0,1,NA,1
NA,Beijing UniversityDec08,CN91045,China,China         _Beijing Univers,1,1000,100000,1,10,40,50,100,10,60,40,50,41.6,200,4,3,2,3,2,1,1,1,3,2,3,3,4,3,2,1,4,3,2,4,19,0,economics,Eco,Shanxi,China,China,,China,Asia,0,0,0,0,0,0,1,0,1.6640000000000001,2,1.832,0.262925469331832,0.668100537200059,4.99484250318941,9,0.99526231496888,0.166810054,0.59948425,1,1,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,1,41.5,0.566870166870167,-0.166666666666667,NA,1,0,1,NA,1
NA,Beijing UniversityDec08,CN91046,China,China         _Beijing Univers,0,2000,400000,0,100,60,90,6000,10,240,20,40,62.4,200,1,3,3,1,2,3,3,3,1,1,5,4,5,3,2,3,3,2,4,4,19,1,politics and admi,Art,Henan-Luoyang,China,China,,China,Asia,0,0,0,0,0,0,1,0,2.496,2,2.248,0.351796306897024,0.801648230654411,10.1009461556962,19,1.29195453899233,0.090082412,0.555047308,1,0,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,1,41.5,-0.0164835164835165,-0.458333333333333,NA,1,0,1,NA,1
NA,Beijing UniversityDec08,CN91047,China,China         _Beijing Univers,0,200,1000,0,20,10,20,100,0,20,0,0,104,1000,2,3,1,2,2,2,1,2,1,2,3,4,4,3,2,1,4,2,1,NA,22,1,international tra,Eco,Hebei,China,China,,China,Asia,0,0,0,0,0,0,1,0,4.16,10,7.08,0.850033257689769,0.195813174500402,0.672502061900747,1,0.258925411794167,0.597906587,0.836251031,1,1,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,1,41.5,0.881888481888482,-1,NA,1,0,1,NA,1
NA,Beijing UniversityDec08,CN91048,China,China         _Beijing Univers,1,NA,NA,0,91,60,90,6000,10,240,48,60,24.96,100,3,2,1,2,1,2,1,2,2,3,2,2,5,5,4,1,3,3,3,4,21,1,,"NA",Liaoning,China,China,,China,Asia,0,0,0,0,0,0,1,0,0.9984000000000001,1,0.9992000000000001,-3.4757463392086e-4,NA,NA,NA,NA,NA,NA,1,0,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,1,41.5,0,0,1,NA,1,1,NA,1
